#Stats Exceptions: DivByZero,Inexact,Invalid,Overflow,Underflow
0,1,0,0,0
#Scrimp Double Exceptions: DivByZero,Inexact,Invalid,Overflow,Underflow
0,256,0,0,0
#Scrimp Float Exceptions: DivByZero,Inexact,Invalid,Overflow,Underflow
0,256,0,0,0
#Scrimp FlexFloat Exceptions: DivByZero,Inexact,Invalid,Overflow,Underflow
0,256,256,256,0
#Time (s): double,float,flexfloat
0.216328000,0.119512000,13.904083
#Profile Length
20035
#i,tseries,doubleMP,j,floatMP,j,errorf(%),flexfloatMP,j,errorff(%)
1923,-28.675000000,10.943762987,3950,10.943903923,3950,0.001291954,12.077872329,8511,10.363065647
1924,-13.014000000,11.022909591,3951,11.023042679,3951,0.001210220,11.586630226,8512,5.114082002
1925,-7.937100000,11.003378549,3952,11.003522873,3952,0.001311230,11.543396381,8513,4.907745641
1926,-13.195000000,11.075708143,3953,11.075842857,3953,0.001212589,11.597413505,8514,4.710356709
1927,-13.302000000,11.088369378,3954,11.088505745,3954,0.001228354,11.618950039,8515,4.785019712
1928,-12.149000000,11.086865667,3955,11.087006569,3955,0.001274042,11.618950039,8516,4.799231698
1929,-13.967000000,11.313670723,3956,11.313808441,3956,0.001216044,12.041594579,8517,6.434020165
1930,-13.716000000,11.457364907,3957,11.457503319,3957,0.001208535,12.057155552,8518,5.234978983
1931,-15.018000000,11.610069896,3958,11.610216141,3958,0.001259747,11.937336386,8519,2.818815846
1932,-15.384000000,11.683245364,3959,11.683403969,3959,0.001355458,12.020815280,8520,2.889350569
1933,-14.446000000,11.643927207,3960,11.644065857,3960,0.001186824,11.979148551,8521,2.878937131
1934,-13.099000000,11.579638156,3961,11.579774857,3961,0.001180821,11.853269591,8522,2.363039599
1935,-10.239000000,11.588823338,3962,11.588953018,3962,0.001119367,11.832159566,8523,2.099749228
1936,-11.587000000,11.609799729,3963,11.609931946,3963,0.001141643,12.160386507,8524,4.742431317
1937,-11.452000000,11.630006287,3964,11.630149841,3964,0.001230882,12.124355653,8525,4.250637130
1938,-12.038000000,11.670570364,3965,11.670708656,3965,0.001186363,12.057155552,8526,3.312478963
1939,-12.468000000,11.692952607,3966,11.693091393,3966,0.001189566,12.139810542,8527,3.821600501
1940,-11.756000000,11.681706494,3967,11.681845665,3967,0.001190254,12.267844146,8528,5.017568727
1941,-11.282000000,11.673268947,3968,11.673408508,3968,0.001194436,12.242344547,12407,4.875032025
1942,-13.244000000,11.679783877,3969,11.679921150,3969,0.001177017,12.155245781,12407,4.070810805
1943,-15.121000000,11.673615258,3970,11.673760414,3970,0.001239840,12.119199644,12409,3.817021336
1944,-14.210000000,11.640120824,3971,11.640257835,3971,0.001178168,12.020815280,12410,3.270536982
1945,-12.895000000,11.575793161,3972,11.575938225,3972,0.001254685,12.144957801,2959,4.916852200
1946,-10.910000000,11.447184947,3973,11.447302818,3973,0.001029369,11.947803145,12412,4.373286534
1947,-9.167200000,11.454753113,3974,11.454891205,3974,0.001207852,12.031209416,12413,5.032463790
1948,-11.756000000,11.512436413,3975,11.512571335,3975,0.001174944,12.031209416,12413,4.506196461
1949,-10.171000000,11.601126158,4990,11.601198196,4990,0.000620769,11.747340124,12415,1.260342873
1950,-11.094000000,10.878341273,4991,10.878418922,4991,0.000712989,11.884864324,12415,9.252541593
1951,-11.714000000,10.508984789,4992,10.509076118,4992,0.000865871,11.736694594,12417,11.682477703
1952,-8.722400000,10.434159951,4993,10.434247971,4993,0.000845617,11.768602296,12418,12.789168958
1953,-10.735000000,10.332279083,4994,10.332365990,4994,0.000838794,11.715374514,12419,13.386160205
1954,-11.330000000,10.302137555,4995,10.302241325,4995,0.001004021,11.832159566,12420,14.851500504
1955,-31.137000000,10.253217908,4996,10.253314972,4996,0.000944166,11.884864324,12421,15.913505702
1956,-22.557000000,10.317021353,4997,10.317111015,4997,0.000868995,11.800423721,12422,14.378203915
1957,-15.564000000,10.274239826,4998,10.274324417,4998,0.000820883,11.853269591,12422,15.368823306
1958,-24.352000000,10.277667302,4999,10.277747154,4999,0.000773881,11.979148551,12423,16.555130645
1959,-21.036000000,10.084234280,5000,10.084307671,5000,0.000731033,11.916375288,12425,18.168370120
1960,-18.856000000,9.947377631,5001,9.947444916,5001,0.000676312,12.026013471,12426,20.896319788
1961,-16.806000000,9.835174606,5002,9.835248947,5002,0.000753208,11.958260743,12427,21.586664420
1962,-19.578000000,9.739714488,5003,9.739798546,5003,0.000864240,12.057155552,2976,23.793726882
1963,-16.374000000,9.604448294,5004,9.604525566,5004,0.000808002,12.093386622,12428,25.914433109
1964,-16.714000000,9.564182354,5005,9.564259529,5005,0.000810633,12.257650672,12430,28.162034331
1965,-14.527000000,9.477216169,5006,9.477288246,5006,0.000764838,12.077872329,2979,27.441140028
1966,-19.205000000,9.453353320,5007,9.453442574,5007,0.000948481,12.134661100,2980,28.363562530
1967,-13.362000000,9.299871006,5008,9.299951553,5008,0.000869767,11.968709204,2981,28.697582959
1968,-16.017000000,9.277934500,5009,9.278035164,5009,0.001086833,12.041594579,2982,29.787449763
1969,-14.732000000,9.210039184,5010,9.210150719,5010,0.001209551,12.103718437,2983,31.418750727
1970,-17.028000000,9.191217309,5011,9.191306114,5011,0.000962915,12.077872329,2984,31.406667074
1971,-16.263000000,9.164607663,5012,9.164694786,5012,0.000955213,11.968709204,2985,30.597071301
1972,-17.287000000,9.132854776,5013,9.132952690,5013,0.001073790,12.062338082,2986,32.076315438
1973,-16.685000000,9.128691193,5014,9.128780365,5014,0.000973409,11.905880900,2987,30.422649297
1974,-15.837000000,9.066527939,5015,9.066614151,5015,0.000950307,11.958260743,2988,31.894599829
1975,-20.487000000,8.969866794,5016,8.969952583,5016,0.000958372,12.026013471,2989,34.071260445
1976,-20.172000000,8.950269859,5017,8.950362206,5017,0.001028443,11.874342087,2990,32.670213013
1977,-22.246000000,8.947841267,5018,8.947932243,5018,0.001016299,11.811011811,2991,31.998450338
1978,-22.251000000,8.945605397,5019,8.945691109,5019,0.000958897,11.800423721,2992,31.913081307
1979,-22.777000000,8.947267974,5020,8.947339058,5020,0.000790970,11.789826123,2993,31.770124206
1980,-20.583000000,8.953484161,5021,8.953560829,5021,0.000861439,11.694015564,2994,30.608546948
1981,-22.024000000,8.935779438,5022,8.935845375,5022,0.000739248,11.651180198,2995,30.387956405
1982,-19.881000000,8.921473508,5023,8.921536446,5023,0.000704512,11.543396381,2996,29.388899384
1983,-19.004000000,8.867531248,5024,8.867604256,5024,0.000819615,11.597413505,2997,30.785143922
1984,-22.677000000,8.873855667,5025,8.873937607,5025,0.000921149,11.412712211,2998,28.610523297
1985,-18.638000000,8.677919706,5026,8.678017616,5026,0.001124052,11.280514173,2999,29.990995017
1986,-23.090000000,8.593588028,5027,8.593667984,5027,0.000934370,11.135528726,3000,29.579503811
1987,-26.861000000,8.610953212,5028,8.611060143,5028,0.001244047,11.157956802,5030,29.578648590
1988,-21.201000000,8.656913561,5029,8.657012939,5029,0.001151393,11.157956802,3002,28.890703635
1989,-19.357000000,8.654985485,5030,8.655082703,5030,0.001126479,9.912113801,5031,14.524903797
1990,-19.108000000,8.574204417,5031,8.574326515,5031,0.001422855,9.848857802,5032,14.866141770
1991,-15.631000000,8.482364503,5032,8.482459068,5032,0.001119068,8.485281374,5032,0.034387479
1992,-15.262000000,8.503677779,5033,8.503776550,5033,0.001156932,8.602325267,5033,1.160056755
1993,-15.149000000,8.510350469,5034,8.510448456,5034,0.001152385,8.529361055,5034,0.223381932
1994,-14.690000000,8.495211837,5035,8.495306015,5035,0.001110512,8.381527307,5035,1.338218897
1995,-14.560000000,8.485701583,5036,8.485800743,5036,0.001172253,8.411301921,5036,0.876765012
1996,-17.328000000,8.478865627,5037,8.478974342,5037,0.001281828,8.529361055,5037,0.595544617
1997,-15.555000000,8.483757058,5038,8.483863831,5038,0.001263177,8.470537173,5038,0.155825828
1998,-15.139000000,8.479930281,5039,8.480019569,5039,0.001055852,8.396427812,5039,0.984707021
1999,-14.750000000,8.478435609,5040,8.478549957,5040,0.001344416,8.558621384,5040,0.945761449
2000,-12.443000000,8.491937297,5041,8.492047310,5041,0.001295944,8.485281374,5041,0.078379326
2001,-12.535000000,8.550145548,5042,8.550253868,5042,0.001267444,8.440971508,5042,1.276867625
2002,-12.953000000,8.584768980,5043,8.584855080,5043,0.001003481,8.602325267,5043,0.204505057
2003,-10.740000000,8.622031623,5044,8.622138977,5044,0.001243457,8.573214100,5044,0.566195131
2004,-11.103000000,8.673163229,5045,8.673268318,5045,0.001213398,8.616843970,5045,0.649350852
2005,-12.165000000,8.706043905,5046,8.706143379,5046,0.001144894,8.717797887,5046,0.135009451
2006,-10.926000000,8.769239949,5047,8.769335747,5047,0.001089615,8.746427842,5047,0.260137791
2007,-9.984600000,8.824514504,5048,8.824603081,5048,0.001008369,8.674675786,5048,1.697982560
2008,-11.169000000,8.861265457,5049,8.861343384,5049,0.000879671,8.789197916,5049,0.813287245
2009,-10.800000000,8.835651682,5050,8.835758209,5050,0.001202152,8.732124598,5050,1.171697209
2010,-11.261000000,8.896048388,5051,8.896168709,5051,0.001350934,8.972179222,5051,0.855782603
2011,-9.994300000,8.948730382,5052,8.948836327,5052,0.001179810,9.069178574,5052,1.345980787
2012,-11.517000000,8.980982628,5053,8.981078148,5053,0.001060368,9.082951062,5053,1.135381710
2013,-11.347000000,8.990468647,5054,8.990565300,5054,0.001073089,8.972179222,5054,0.203431272
2014,-11.517000000,9.012883359,5055,9.012997627,5055,0.001270683,8.902246907,5055,1.227536707
2015,-10.505000000,9.014678233,5056,9.014773369,5056,0.001058366,9.041570660,5056,0.298318216
2016,-10.942000000,8.975817144,5057,8.975914955,5057,0.001088377,10.037429950,5056,11.827478089
2017,-13.049000000,8.951257632,5058,8.951374054,5058,0.001305771,9.937303457,5057,11.015723882
2018,-13.616000000,8.967677434,5059,8.967777252,5059,0.001107906,10.037429950,5058,11.928980764
2019,-25.485000000,8.953375850,5060,8.953473091,5060,0.001081381,10.271319292,3033,14.720072789
2020,-25.588000000,9.112025147,5061,9.112132072,5061,0.001169790,10.099504938,5060,10.837105640
2021,-23.168000000,9.206860041,5062,9.206967354,5062,0.001166547,9.110433579,5062,1.047332771
2022,-20.420000000,9.274368488,5063,9.274495125,5063,0.001368965,9.340770846,5063,0.715977138
2023,-10.075000000,9.251092783,5064,9.251209259,5064,0.001257082,9.260129589,5064,0.097683656
2024,-14.775000000,9.200618507,5065,9.200723648,5065,0.001145520,9.205976320,5065,0.058233184
2025,-15.343000000,9.196096522,5066,9.196191788,5066,0.001037645,10.222524150,3039,11.161557793
2026,-13.007000000,9.217887940,5067,9.217995644,5067,0.001163625,10.099504938,3040,9.564197391
2027,-14.787000000,9.225135193,5068,9.225251198,5068,0.001254826,10.099504938,3041,9.478123925
2028,-15.861000000,9.219420122,5069,9.219529152,5069,0.001187053,10.198039027,3042,10.614755502
2029,-14.427000000,9.216444803,5070,9.216534615,5070,0.000979613,10.416333328,3043,13.018995397
2030,-16.631000000,9.193675856,5071,9.193778992,5071,0.001122752,10.319883720,3044,12.249810440
2031,-17.050000000,9.187052810,5072,9.187150002,5072,0.001053119,10.111874208,3045,10.066573227
2032,-13.235000000,9.180329698,5073,9.180425644,5073,0.001043582,10.024968828,3046,9.200531546
2033,-10.854000000,9.161668806,5074,9.161767960,5074,0.001079959,10.234744745,3047,11.712668963
2034,-11.863000000,9.116059013,5075,9.116172791,5075,0.001252862,10.222524150,3048,12.137538116
2035,-12.675000000,9.082569463,5076,9.082658768,5076,0.000983041,9.937303457,3049,9.410706932
2036,-13.217000000,9.048575024,5077,9.048684120,5077,0.001210753,10.049875621,3050,11.065837377
2037,-12.138000000,9.021801442,5078,9.021900177,5078,0.001095043,10.000000000,3051,10.842607927
2038,-11.992000000,8.982897801,5079,8.983019829,5079,0.001355887,9.912113801,3052,10.344278879
2039,-11.833000000,8.961037019,5080,8.961145401,5080,0.001207689,9.759610648,3053,8.911620687
2040,-12.046000000,8.978473873,5081,8.978595734,5081,0.001352282,9.874208829,3054,9.976472263
2041,-12.328000000,9.029757586,5082,9.029857635,5082,0.001108706,9.861541462,3055,9.211585886
2042,-10.975000000,9.126924470,5083,9.127062798,5083,0.001520627,9.721111048,3056,6.510260706
2043,-9.835100000,9.304903203,5084,9.305025101,5084,0.001312329,9.721111048,3057,4.472994887
2044,-7.930200000,9.346960039,5085,9.347074509,5085,0.001222374,9.617692031,3058,2.896471054
2045,-8.079400000,9.464912464,5086,9.465023041,5086,0.001173170,9.447221814,3059,0.186907700
2046,-7.150700000,9.414950051,3060,9.415067673,3060,0.001246138,9.486832981,3060,0.763497731
2047,-5.824200000,9.419888610,3061,9.420015335,3061,0.001348351,10.307764064,3060,9.425540907
2048,-7.859500000,9.445716901,3062,9.445827484,3062,0.001174349,10.161200716,3061,7.574690445
2049,-11.546000000,9.437355666,3063,9.437456131,3063,0.001066816,11.313708499,14716,19.882188389
2050,-30.866000000,9.217035110,3064,9.217155457,3064,0.001310651,11.157956802,3065,21.057983056
2051,-34.543000000,9.323451958,3065,9.323559761,3065,0.001159336,11.113055385,14718,19.194644166
2052,-37.463000000,9.371870745,3066,9.371958733,3066,0.000943215,9.394147114,3066,0.237693939
2053,-33.527000000,9.345227347,3067,9.345338821,3067,0.001192838,9.327379053,3067,0.190988332
2054,-25.058000000,9.386026935,3068,9.386171341,3068,0.001542653,9.539392014,3068,1.633972287
2055,-19.475000000,9.451922882,3069,9.452057838,3069,0.001429368,9.327379053,3069,1.317655999
2056,-22.542000000,9.456635079,3070,9.456735611,3070,0.001058427,9.447221814,3070,0.099541381
2057,-29.684000000,9.480069975,3071,9.480194092,3071,0.001311716,9.367496998,3071,1.187469901
2058,-30.491000000,9.466782544,3072,9.466890335,3072,0.001136763,9.313968005,3072,1.614218326
2059,-29.453000000,9.541674729,3073,9.541760445,3073,0.000900613,9.552486587,3073,0.113311960
2060,-29.695000000,9.608820710,3074,9.608916283,3074,0.000992568,9.656603958,3074,0.497285249
2061,-28.710000000,9.630344012,3075,9.630430222,3075,0.000890859,9.539392014,3075,0.944431451
2062,-28.880000000,9.690098678,3076,9.690203667,3076,0.001087632,9.591663047,3076,1.015837245
2063,-29.821000000,9.823113978,3077,9.823209763,3077,0.000976566,9.899494937,3077,0.777563599
2064,-25.130000000,9.832245953,3078,9.832345963,3078,0.001012594,9.886859967,3078,0.555458168
2065,-25.986000000,9.883754153,3079,9.883831024,3079,0.000782255,9.772410143,3079,1.126535610
2066,-29.036000000,9.861258084,3080,9.861360550,3080,0.001037816,9.656603958,3080,2.075334853
2067,-29.408000000,9.790263129,3081,9.790371895,3081,0.001109685,9.695359715,3081,0.969365305
2068,-27.895000000,9.805000504,3082,9.805125237,3082,0.001267717,9.848857802,3082,0.447295214
2069,-24.877000000,9.711177269,3083,9.711301804,3083,0.001284762,9.565563235,3083,1.499447803
2070,-25.117000000,9.679960404,3084,9.680068970,3084,0.001121604,9.433981132,3084,2.541118572
2071,-23.505000000,9.652880332,3085,9.652992249,3085,0.001163695,9.591663047,3085,0.634186722
2072,-23.806000000,9.685450499,3086,9.685571671,3086,0.001253283,9.912113801,3086,2.340245322
2073,-21.765000000,9.668564390,3087,9.668685913,3087,0.001258340,9.513148795,3087,1.607431963
2074,-22.901000000,9.707489360,3088,9.707616806,3088,0.001312558,9.591663047,3088,1.193164468
2075,-22.560000000,9.726540621,3089,9.726644516,3089,0.001063637,9.937303457,3089,2.166883834
2076,-23.786000000,9.791808985,3090,9.791934967,3090,0.001285625,9.797958971,3090,0.062807452
2077,-20.278000000,9.829144570,3091,9.829265594,3091,0.001236102,10.099504938,3091,2.750599167
2078,-20.966000000,9.850707833,3092,9.850840569,3092,0.001348809,9.721111048,3092,1.315608863
2079,-19.863000000,9.905505587,3093,9.905655861,3093,0.001512610,9.823441352,3093,0.828470937
2080,-20.449000000,9.988929065,3094,9.989058495,3094,0.001291172,10.087120501,3094,0.983002632
2081,-28.708000000,10.025918034,3095,10.026016235,3095,0.000976759,10.185774394,3095,1.594431144
2082,-23.459000000,10.152365166,3096,10.152478218,3096,0.001114029,10.356157589,3096,2.007339370
2083,-21.293000000,9.901279257,3097,9.901406288,3097,0.001280591,9.810708435,3097,0.914738582
2084,-20.380000000,9.754557541,3098,9.754673958,3098,0.001189247,9.746794345,3098,0.079585325
2085,-13.144000000,9.596547059,3099,9.596674919,3099,0.001327678,9.513148795,3099,0.869044494
2086,-14.165000000,9.606505620,3100,9.606637001,3100,0.001368225,9.759610648,3100,1.593763992
2087,-12.057000000,9.704700536,3101,9.704837799,3101,0.001409995,9.912113801,3101,2.137245392
2088,-10.660000000,9.813664198,3102,9.813802719,3102,0.001414720,9.974968672,3102,1.643672239
2089,-8.591900000,10.024947418,3103,10.025084496,3103,0.001367457,9.861541462,3103,1.629993155
2090,-5.819700000,10.129774988,3104,10.129939079,3104,0.001617877,10.087120501,3104,0.421080303
2091,-6.254800000,10.363071115,3105,10.363241196,3105,0.001637007,10.392304845,3105,0.282095241
2092,-6.059500000,10.570275810,3106,10.570399284,3106,0.001166507,10.665364504,3106,0.899585743
2093,-5.909800000,10.636924780,3107,10.637050629,3107,0.001185125,10.488088482,3107,1.399241803
2094,-7.686500000,10.760003843,3108,10.760124207,3108,0.001118839,10.988630488,3108,2.124782190
2095,-7.282400000,10.873362207,3109,10.873504639,3109,0.001305738,10.723805295,3109,1.375443122
2096,-5.984600000,10.976469565,3110,10.976622581,3110,0.001391249,10.630145813,3110,3.155147020
2097,-5.388100000,11.156336462,3111,11.156452179,3111,0.001039414,11.302654555,3111,1.311524563
2098,-4.581100000,11.330958764,3112,11.331128120,3112,0.001496865,11.575836903,3112,2.161142262
2099,-7.126400000,11.491989627,3113,11.492150307,3113,0.001398328,11.510864433,3113,0.164243153
2100,-8.001400000,11.580983296,3114,11.581089973,3114,0.000920431,11.608186766,3114,0.234897757
2101,-9.352100000,11.757611275,3115,11.757729530,3115,0.001005033,11.800423721,3115,0.364125373
2102,-8.432600000,11.955747017,3116,11.955889702,3116,0.001193365,12.252550755,3116,2.482519391
2103,-7.761200000,12.023606281,3117,12.023746490,3117,0.001166357,12.308533625,3117,2.369732823
2104,-8.843800000,12.171100759,3118,12.171248436,3118,0.001211230,12.026013471,3118,1.192063814
2105,-9.946900000,12.167377178,3119,12.167507172,3119,0.001069145,12.077872329,10467,0.735613330
2106,-10.567000000,11.995331557,10468,11.995166779,10468,0.001371200,12.010412149,10468,0.125720515
2107,-8.664300000,11.855563169,10469,11.855394363,10469,0.001420647,11.789826123,10469,0.554482698
2108,-10.938000000,11.746870635,10470,11.746709824,10470,0.001366332,11.726039400,9457,0.177334343
2109,-10.424000000,11.550352353,9458,11.550549507,9458,0.001706063,11.543396381,9458,0.060223030
2110,-12.164000000,11.167334038,9459,11.167552948,9459,0.001958087,12.429802895,9456,11.305015615
2111,-13.874000000,10.878711289,9460,10.878911018,9460,0.001837255,13.138683343,9456,20.774262630
2112,-12.343000000,10.675681993,9461,10.675863266,9461,0.001699575,13.472193585,12815,26.195156380
2113,-12.745000000,10.475532093,9462,10.475713730,9462,0.001730237,13.421065531,12817,28.118222663
2114,-13.521000000,10.295634736,9463,10.295828819,9463,0.001884296,13.365066405,12817,29.812942552
2115,-15.720000000,10.098308757,9464,10.098492622,9464,0.001820748,13.242922638,12818,31.140005296
2116,-16.145000000,9.965358784,9465,9.965522766,9465,0.001646281,13.129166006,12819,31.748051327
2117,-15.746000000,9.855158640,9466,9.855316162,9466,0.001599217,13.028814221,12820,32.202988267
2118,-16.919000000,9.743344040,9467,9.743499756,9467,0.001600028,12.845232579,12821,31.835974644
2119,-17.475000000,9.673600621,9468,9.673777580,9468,0.001827991,12.767145335,12822,31.979247805
2120,-17.296000000,9.667897796,9469,9.668087959,9469,0.001966444,12.574776340,12823,30.067328033
2121,-15.529000000,9.653679802,9470,9.653874397,9470,0.002018589,12.534951137,12823,29.846352832
2122,-16.604000000,9.663181634,9471,9.663361549,9471,0.001860671,12.500000000,12825,29.356980690
2123,-15.474000000,9.706121521,9472,9.706315041,9472,0.001995526,12.469963913,12827,28.475250253
2124,-15.903000000,9.697813464,9473,9.698014259,9473,0.002071895,12.359207094,12827,27.443233883
2125,-14.448000000,9.606803362,9474,9.606997490,9474,0.002021980,12.232129823,12828,27.327783879
2126,-13.898000000,9.570288178,9475,9.570428848,9475,0.001470301,12.186057607,12829,27.332190848
2127,-17.058000000,9.513948452,9476,9.514104843,9476,0.001642430,12.041594579,12830,26.567792952
2128,-26.392000000,9.466934283,9477,9.467122078,9477,0.001985573,12.242344547,12831,29.316885283
2129,-24.130000000,9.436833056,9478,9.437006950,9478,0.001841713,12.041594579,12832,27.602072722
2130,-24.452000000,9.471874805,9479,9.472011566,9479,0.001438863,12.000000000,12832,26.690863704
2131,-26.506000000,9.404694240,9480,9.404859543,9480,0.001759061,11.947803145,12833,27.040846200
2132,-24.528000000,9.290015861,9481,9.290172577,9481,0.001690116,11.800423721,12834,27.022643424
2133,-27.557000000,9.247155297,9482,9.247333527,9482,0.001931048,11.726039400,12835,26.806991154
2134,-17.150000000,9.213986465,9483,9.214163780,9483,0.001926593,11.575836903,12836,25.633317855
2135,-14.634000000,9.226903605,9484,9.227078438,9484,0.001895141,11.661903790,12837,26.390220263
2136,-17.086000000,9.227368858,9485,9.227511406,9485,0.001548308,11.726039400,12838,27.078906023
2137,-16.176000000,9.184210258,9486,9.184409142,9486,0.002160611,11.757976016,12835,28.023811371
2138,-17.279000000,9.078580006,9487,9.078729630,9487,0.001653044,11.575836903,12836,27.507131019
2139,-17.122000000,9.021626540,9488,9.021793365,9488,0.001852670,11.694015564,12842,29.622031139
2140,-19.244000000,8.975371251,9489,8.975528717,9489,0.001756828,11.554220008,12844,28.732502365
2141,-18.388000000,8.971460765,9490,8.971641541,9490,0.002017810,11.510864433,12844,28.305353328
2142,-19.969000000,8.968490414,9491,8.968678474,9491,0.002097673,11.532562595,12846,28.589785592
2143,-18.241000000,8.962163025,9492,8.962342262,9492,0.001999342,11.543396381,12847,28.801455052
2144,-28.218000000,8.993632637,9493,8.993790627,9493,0.001759967,11.543396381,12847,28.350765999
2145,-31.227000000,9.055443020,9494,9.055609703,9494,0.001835659,11.618950039,12849,28.309018264
2146,-20.817000000,9.042015512,9495,9.042189598,9495,0.001929715,11.672617530,12850,29.093093392
2147,-24.822000000,9.148734977,16840,9.149081230,16840,0.003785376,11.800423721,12850,28.984212030
2148,-28.804000000,9.079872507,16841,9.080192566,16841,0.003520740,11.905880900,12851,31.123877456
2149,-19.397000000,8.824335565,16842,8.824664116,16842,0.003721992,12.124355653,12852,37.396810936
2150,-15.653000000,8.828053934,16843,8.828392982,16843,0.003839669,12.160386507,12853,37.747079905
2151,-17.541000000,8.876691927,16844,8.877033234,16844,0.003850223,12.354149101,12854,39.175147709
2152,-15.055000000,8.866351691,16845,8.866723061,16845,0.004186358,12.509996003,12855,41.095192700
2153,-15.978000000,8.837307878,16846,8.837641716,16846,0.003778404,12.594641718,12856,42.516724461
2154,-17.125000000,8.820373072,16847,8.820691109,16847,0.003608474,12.732831578,12857,44.357063742
2155,-20.142000000,8.811339161,16848,8.811663628,16848,0.003682622,12.737739203,12858,44.560763929
2156,-19.047000000,8.802604734,16849,8.802938461,16849,0.003793937,12.825755338,12860,45.704092442
2157,-17.767000000,8.807018922,16850,8.807392120,16850,0.004240062,12.747548784,12860,44.743061160
2158,-15.476000000,8.796584041,16851,8.796932220,16851,0.003958348,12.791598805,12861,45.415524317
2159,-14.781000000,8.797253852,16852,8.797565460,16852,0.003540645,12.825755338,12862,45.792716162
2160,-13.784000000,8.803808656,16853,8.804163933,16853,0.004037498,12.816005618,12863,45.573423039
2161,-15.219000000,8.815956824,16854,8.816298485,16854,0.003870874,12.693502275,1908,43.983262709
2162,-13.826000000,8.823553132,16855,8.823892593,16855,0.003849459,12.703346016,1909,43.970867815
2163,-14.687000000,8.846077659,16856,8.846439362,16856,0.004089857,12.767145335,1910,44.325494602
2164,-14.725000000,8.878349983,16857,8.878686905,16857,0.003797441,12.609520213,1911,42.025491643
2165,-13.733000000,8.899581852,16858,8.899930954,16858,0.003922527,12.742644937,1912,43.182512940
2166,-14.979000000,8.929973411,16859,8.930297852,16859,0.003629345,12.569805090,1913,40.759714634
2167,-12.351000000,8.952686268,16860,8.953032494,16860,0.003872571,12.713182135,1914,42.004106411
2168,-11.866000000,9.009839869,16861,9.010197639,16861,0.003966746,12.604562666,1915,39.897743455
2169,-12.915000000,9.088991260,16862,9.089345932,16862,0.003903102,12.479983974,1916,37.308790572
2170,-13.884000000,9.172738995,16863,9.173088074,16863,0.003801758,12.624381173,1917,37.629351270
2171,-14.340000000,9.244279465,16864,9.244647026,16864,0.003977466,12.539936204,1918,35.650769236
2172,-13.561000000,9.274066723,16865,9.274398804,16865,0.003576184,12.589678312,1919,35.751431249
2173,-15.702000000,9.301715876,16866,9.302058220,16866,0.003681985,12.484990989,1920,34.222450526
2174,-14.456000000,9.309071920,16867,9.309412956,16867,0.003658604,12.786711853,1919,37.357536417
2175,-14.140000000,9.339466996,16868,9.339798927,16868,0.003552948,12.835497653,1919,37.432871262
2176,-13.473000000,9.370625941,16869,9.370945930,16869,0.003419710,12.879246872,1924,37.442759464
2177,-11.872000000,9.405129180,16870,9.405492783,16870,0.003861977,13.313526956,1919,41.556024393
2178,-16.664000000,9.459883439,16871,9.460209846,16871,0.003453016,13.619838472,12881,43.974696515
2179,-16.046000000,9.442514596,16872,9.442861557,16872,0.003673709,13.674794331,12882,44.821532357
2180,-16.762000000,9.462385348,16873,9.462750435,16873,0.003855142,13.734081695,12883,45.143969415
2181,-13.580000000,9.561585333,16874,9.561902046,16874,0.003307660,13.665650369,12884,42.922432770
2182,-14.808000000,9.668665693,16875,9.668982506,16875,0.003279156,13.702189606,12885,41.717482445
2183,-14.706000000,9.752311923,16876,9.752630234,16876,0.003265833,13.829316686,12886,41.805520533
2184,-15.193000000,9.755339841,16877,9.755642891,16877,0.003111068,13.932874793,12887,42.823059167
2185,-15.417000000,9.758385603,16878,9.758700371,16878,0.003228677,14.080127840,12888,44.287471438
2186,-12.820000000,9.753585447,16879,9.753926277,16879,0.003489563,14.239030866,12889,45.987656980
2187,-12.731000000,9.829547128,16880,9.829908371,16880,0.003678760,14.317821063,12890,45.661044974
2188,-15.680000000,9.839810105,16881,9.840164185,16881,0.003596234,14.348344852,12891,45.819326791
2189,-15.274000000,9.895458940,16882,9.895784378,16882,0.003286584,14.159802259,1073,43.093941823
2190,-14.364000000,9.961114343,16883,9.961442947,16883,0.003299421,13.802173742,1075,38.560539182
2191,-16.053000000,10.288112068,16884,10.288392067,16884,0.002722460,13.536986371,1075,31.578916343
2192,-16.557000000,10.292723262,16885,10.293025970,16885,0.002939571,13.238202295,1075,28.617101206
2193,-13.778000000,10.132896710,16886,10.133168221,16886,0.002676142,13.057564857,1077,28.863100358
2194,-13.836000000,10.051519905,16887,10.051821709,16887,0.003004483,12.845232579,1077,27.793932659
2195,-13.955000000,9.965907055,16888,9.966217995,16888,0.003119716,12.820881405,1078,28.647410959
2196,-13.992000000,9.929312072,16889,9.929636955,16889,0.003270294,12.678722333,1079,27.689836332
2197,-13.527000000,9.905475185,16890,9.905817032,16890,0.003452396,12.574776340,1081,26.947734517
2198,-12.967000000,9.879814048,16891,9.880106926,16891,0.002966067,12.500000000,1082,26.520599871
2199,-14.298000000,10.594362051,16892,10.594661713,16892,0.002828450,13.124404748,1082,23.881029223
2200,-15.443000000,10.945663588,16893,10.945956230,16893,0.002676536,13.651922941,1085,24.724488673
2201,-13.810000000,11.234401217,16898,11.234589577,16898,0.001676814,13.937359865,1087,24.059659214
