#Time (s): double,float,flexfloat
0.62269413, 0.594945785, 12.743652
#Profile Length
20035
#i,tseries,doubleMP,j,floatMP,j,errorf(%),flexfloatMP,j,errorff(%)
11477,-17.513,10.2247744,8439,10.2247725,8439,2.07459193e-05,10.2030173,8439,0.212789544
11478,-16.868,10.1134672,8440,10.1134653,8440,1.73240722e-05,10.1165088,8440,0.0300759762
11479,-17.564,9.98537636,8441,9.98537445,8441,1.86415899e-05,9.98044964,8441,0.0493388811
11480,-21.459,9.86317444,8442,9.86317253,8442,2.26821436e-05,9.85242673,8442,0.108971371
11481,-19.961,9.8123045,8443,9.81230164,8443,2.60844305e-05,9.80274196,8443,0.0974514414
11482,-20.574,9.77775574,8444,9.77775383,8444,2.18239581e-05,9.77280986,8444,0.0505852971
11483,-19.676,9.70966053,8445,9.70965767,8445,2.58287973e-05,9.69253901,8445,0.176331247
11484,-18.433,9.65117168,8446,9.65116978,8446,2.21139701e-05,9.64203039,8446,0.0947193089
11485,-18.702,9.67707539,8447,9.67707443,8447,1.22587615e-05,9.66226552,8447,0.153043111
11486,-20.225,9.6941309,8448,9.69412899,8448,2.43816261e-05,9.69253901,8448,0.0164258319
11487,-21.548,9.70121956,8449,9.7012167,8449,2.83612868e-05,9.69253901,8449,0.0894777928
11488,-20.358,9.70831966,8450,9.7083168,8450,2.55033772e-05,9.70260919,8450,0.0588165016
11489,-21.684,9.72609138,8451,9.72608948,8451,1.65402267e-05,9.72271824,8451,0.0346783195
11490,-22.902,9.74704742,8452,9.74704552,8452,2.17143769e-05,9.74278579,8452,0.0437244288
11491,-23.71,9.76544285,8453,9.76544094,8453,2.06178653e-05,9.75280408,8453,0.129424445
11492,-22.388,9.79010487,8454,9.79010105,8454,3.69158482e-05,9.7827974,8454,0.0746392824
11493,-23.001,9.80385399,8455,9.80385113,8455,2.63483578e-05,9.79277476,8455,0.11300608
11494,-23.103,9.82075119,8456,9.82074738,8456,3.46308582e-05,9.81269904,8456,0.081986949
11495,-23.461,9.86417007,8457,9.86416626,8457,3.90181825e-05,9.85242673,8457,0.119050837
11496,-23.694,10.1598797,8458,10.1598759,8458,3.50752072e-05,10.1454269,8458,0.142250781
11497,-23.118,10.5868263,8459,10.5868235,8459,2.67139489e-05,10.5881715,8459,0.0127061187
11498,-24.316,10.465024,8460,10.4650221,8460,2.03658144e-05,10.4582503,8460,0.0647288202
11499,-22.948,10.5176229,8461,10.517622,8461,1.05232061e-05,10.5234114,8461,0.0550342928
11500,-23.516,10.8750811,8462,10.8750801,8462,6.79138692e-06,10.8703295,8462,0.0436906212
11501,-22.969,10.989604,8463,10.989603,8463,1.26568842e-05,10.977605,8463,0.109188549
11502,-19.944,10.9098377,8464,10.9098377,8464,1.91100539e-06,10.8972474,8464,0.11540186
11503,-16.413,10.9555035,8465,10.9555035,8465,1.03177258e-06,10.9508847,8465,0.0421585673
11504,-12.768,11.0190144,8466,11.0190144,8466,1.06606721e-06,11.0131314,8466,0.0533883906
11505,-17.771,10.8452549,8467,10.8452539,8467,9.57093717e-06,10.8523471,16827,0.0653937043
11506,-19.625,10.5179224,16828,10.5179329,16828,9.70632782e-05,10.5141274,16828,0.0360839505
11507,-22.002,10.3088236,16829,10.3088331,16829,9.62903904e-05,10.2982857,16829,0.102218627
11508,-26.258,10.2112417,16830,10.2112513,16830,9.67607294e-05,10.1934415,16830,0.174316313
11509,-25.516,10.1945705,16831,10.1945791,16831,8.76482755e-05,10.1934415,16831,0.0110712872
11510,-14.498,10.0770569,16832,10.0770655,16832,8.18303801e-05,10.0778222,16832,0.00759114111
11511,-21.252,10.2735987,16833,10.2736082,16833,9.57813299e-05,10.269798,16833,0.0369920466
11512,-24.265,10.8889475,16834,10.8889551,16834,7.35684026e-05,10.8882821,16834,0.00610698698
11513,-19.885,10.8906736,16835,10.8906832,16835,8.55481327e-05,10.8882821,16835,0.0219613454
11514,-21.76,10.8577757,16836,10.8577862,16836,9.53015443e-05,10.8523471,16836,0.0499985879
11515,-23.24,10.79527,16837,10.7952785,16837,7.67566203e-05,10.7982203,16837,0.0273274897
11516,-21.869,10.6995745,16838,10.699585,16838,9.44675274e-05,10.7074011,16838,0.0731450425
11517,-31.35,10.670598,16839,10.6706085,16839,9.72121607e-05,10.6617013,16839,0.0833770422
11518,-30.629,10.6405697,16839,10.6405659,16839,3.57709191e-05,10.6341872,16839,0.0599824458
11519,-29.945,10.5628328,16841,10.5628414,16841,7.81565221e-05,10.5789443,16841,0.152526692
11520,-22.536,10.4447231,16842,10.4447317,16842,8.60762257e-05,10.4395582,16842,0.0494464214
11521,-24.553,10.4512053,16843,10.4512138,16843,8.38059678e-05,10.4489084,16843,0.0219749025
11522,-19.632,10.4537191,16844,10.4537277,16844,8.32185443e-05,10.4489084,16844,0.0460179474
11523,-22.052,10.443944,16845,10.4439545,16845,9.76055765e-05,10.4395582,16845,0.0419965243
11524,-22.137,10.4517689,16846,10.4517784,16846,8.8237053e-05,10.4489084,16846,0.0273709998
11525,-23.238,10.4440308,16847,10.4440403,16847,8.92628942e-05,10.4489084,16847,0.0467009338
11526,-21.447,10.4410172,16848,10.4410267,16848,9.06123409e-05,10.4489084,16848,0.0755789294
11527,-19.808,10.4585466,16849,10.4585543,16849,7.73873156e-05,10.4582503,16849,0.00282871648
11528,-20.705,10.4772243,16850,10.477232,16850,7.42930748e-05,10.4769091,16850,0.00300710963
11529,-21.722,10.4485388,16851,10.4485464,16851,7.57260443e-05,10.4489084,16851,0.00354057623
11530,-23.322,10.4031563,16852,10.4031649,16852,8.60879871e-05,10.4020731,16852,0.0104083515
11531,-20.683,10.3068666,16853,10.3068771,16853,9.73728824e-05,10.3172338,16853,0.100580145
11532,-18.989,10.2467718,16854,10.2467794,16854,7.61159406e-05,10.2507622,16854,0.0389442111
11533,-16.886,10.2225685,16855,10.222578,16855,8.96421268e-05,10.231691,16855,0.0892347116
11534,-16.819,10.2112932,16856,10.2113018,16856,8.75467942e-05,10.2125841,16856,0.0126456568
11535,-14.702,10.1955662,16857,10.1955748,16857,8.26676233e-05,10.2030173,16857,0.0730807007
11536,-16.806,10.2106543,16858,10.2106638,16858,8.93146629e-05,10.2125841,16858,0.0188966641
11537,-15.572,10.2058544,16859,10.2058611,16859,6.68112545e-05,10.2125841,16859,0.0659413298
11538,-13.703,10.2177744,16860,10.217783,16860,8.27971281e-05,10.2125841,16860,0.0507974142
11539,-14.67,10.2362375,16861,10.2362471,16861,9.05402243e-05,10.241231,16861,0.0487797415
11540,-13.669,10.2521591,16862,10.2521658,16862,6.81854527e-05,10.2507622,16862,0.0136228587
11541,-13.425,10.282362,16863,10.2823687,16863,6.53577809e-05,10.2887985,16863,0.0625982737
11542,-13.767,10.3097439,16864,10.3097515,16864,7.07364836e-05,10.3172338,16864,0.0726452954
11543,-12.539,10.3506613,16865,10.3506689,16865,7.38300792e-05,10.3455908,16865,0.0489864063
11544,-11.038,10.432889,16866,10.4328957,16866,6.06510592e-05,10.4395582,16866,0.063921387
11545,-10.516,10.5263796,16867,10.5263882,16867,8.05209276e-05,10.5141274,16867,0.116396064
11546,-11.577,10.635025,16868,10.6350327,16868,7.13702279e-05,10.6341872,16868,0.0078782991
11547,-12.089,10.7089357,16869,10.7089443,16869,8.13834585e-05,10.7165176,16869,0.0708008674
11548,-12.22,10.753396,16870,10.7534037,16870,7.3772209e-05,10.7619846,16870,0.0798712163
11549,-10.743,10.7964363,16871,10.7964439,16871,7.09157424e-05,10.7891728,16871,0.067276545
11550,-9.8551,10.8356018,16872,10.8356094,16872,6.82122194e-05,10.8343349,16872,0.0116943685
11551,-10.251,10.8774719,16873,10.8774796,16873,7.20591489e-05,10.8793095,16873,0.0168952491
11552,-10.828,10.9226456,16874,10.9226542,16874,7.82789151e-05,10.9240989,16874,0.0133056712
11553,-12.107,10.9565535,16875,10.956562,16875,7.61988445e-05,10.9687055,16875,0.110908878
11554,-15.451,10.973341,16876,10.9733486,16876,6.81846871e-05,10.9687055,16876,0.0422446648
11555,-14.638,10.9712124,16877,10.97122,16877,6.88248378e-05,10.9687055,16877,0.0228505402
11556,-15.537,10.9759588,16878,10.9759655,16878,6.48037317e-05,10.9687055,16878,0.0660799044
11557,-14.694,10.9673586,16879,10.9673662,16879,7.09556578e-05,10.9597987,16879,0.0689294389
11558,-12.311,10.9563589,16880,10.9563656,16880,6.30139302e-05,10.9508847,16880,0.0499619809
11559,-12.084,10.9916639,16881,10.9916716,16881,6.81461936e-05,10.9953826,16881,0.0338300168
11560,-12.162,11.0657845,16882,11.0657921,16882,6.47382447e-05,11.066207,16882,0.00381433467
11561,-12.368,11.1153498,16883,11.1153574,16883,6.66161744e-05,11.110243,16883,0.0459452264
11562,-14.104,11.1497679,16884,11.1497746,16884,5.99544237e-05,11.1453466,16884,0.0396537765
11563,-12.423,11.2616405,16885,11.2616472,16885,5.61918426e-05,11.2586772,16885,0.0263166547
11564,-10.825,11.526269,16885,11.5262642,16885,3.81045609e-05,11.5159536,16885,0.0894910153
11565,-11.533,11.718915,16887,11.7189207,16887,4.81155331e-05,11.7093712,16887,0.081439468
11566,-10.767,11.9315863,16888,11.931591,16888,4.23437335e-05,11.9324269,16888,0.00704810633
11567,-10.857,12.0130491,16889,12.0130548,16889,4.76701352e-05,12.0139892,16889,0.00782582859
11568,-12.336,12.1040277,16890,12.1040325,16890,3.61774751e-05,12.103073,16890,0.00789142787
11569,-12.869,12.1996431,16891,12.1996489,16891,4.95057323e-05,12.1995133,16891,0.00106156903
11570,-12.135,12.3526115,16892,12.3526173,16892,4.60048162e-05,12.358575,16892,0.0482762472
11571,-11.875,12.4618769,16893,12.4618816,16893,3.87920617e-05,12.4687108,16893,0.0548395422
11572,-12.618,12.4456482,11769,12.4456549,11769,5.14536176e-05,12.437343,11769,0.0667341805
11573,-10.357,12.4055157,11770,12.4055214,11770,4.99283992e-05,12.4058958,11770,0.00306780368
11574,-10.327,12.3519135,11771,12.3519182,11771,4.01556202e-05,12.3506705,11771,0.0100610501
11575,-9.5049,12.2667542,11772,12.2667599,11772,4.8434836e-05,12.2633855,11772,0.027459482
11576,-10.129,12.1611805,11773,12.1611862,11773,4.42927854e-05,12.1594228,11773,0.0144562053
11577,-10.853,12.0645342,11774,12.0645399,11774,4.62195815e-05,12.0626619,11774,0.015520012
11578,-10.35,12.0030298,11775,12.0030365,11775,5.18403661e-05,12.0058579,11775,0.0235579559
11579,-12.667,11.9343004,11776,11.9343061,11776,5.1744404e-05,11.9324269,11776,0.0156945683
11580,-15.884,11.9004822,11777,11.9004879,11777,4.98567502e-05,11.8996455,11777,0.00702903191
11581,-18.745,11.924736,11778,11.9247427,11778,5.66650001e-05,11.92424,11778,0.00415878229
11582,-18.57,11.9111357,11779,11.9111414,11779,4.52958091e-05,11.9160475,11779,0.0412343354
11583,-24.845,11.9027843,11780,11.9027901,11780,4.67530667e-05,11.9078493,11780,0.0425513658
11584,-26.32,11.8952436,11781,11.8952494,11781,5.11606344e-05,11.8996455,11781,0.0370080437
11585,-20.822,11.8649445,11782,11.8649502,11782,4.89319547e-05,11.8585412,11782,0.0539669506
11586,-21.793,11.8505821,11783,11.8505878,11783,5.22594844e-05,11.8420596,11783,0.0719127222
11587,-23.758,11.8435659,11784,11.8435717,11784,4.49701453e-05,11.8420596,11784,0.012722189
11588,-24.575,11.8275928,11785,11.8275995,11785,5.74887475e-05,11.825555,11785,0.0172289552
11589,-19.39,11.8036909,11786,11.8036976,11786,5.74907925e-05,11.8007547,11786,0.0248740607
11590,-21.521,11.795289,11787,11.7952948,11787,4.83657331e-05,11.7841923,11787,0.0940781093
11591,-24.032,11.7857208,11788,11.7857265,11788,4.64918066e-05,11.7841923,11788,0.0129715949
11592,-22.407,11.7702303,11789,11.7702351,11789,4.18703653e-05,11.7676065,11789,0.0222905035
11593,-21.967,11.7639971,11790,11.7640018,11790,4.05258869e-05,11.7593048,11790,0.039886549
11594,-20.385,11.7547321,11791,11.7547359,11791,3.57880369e-05,11.7509973,11791,0.0317696894
11595,-22.657,11.75035,11792,11.7503548,11792,4.14606751e-05,11.7509973,11792,0.00550964896
11596,-21.023,11.7399807,11793,11.7399874,11793,5.34080376e-05,11.7509973,11793,0.0938348601
11597,-23.326,11.7817078,11794,11.7817135,11794,4.81392298e-05,11.7841923,11794,0.0210874162
11598,-22.804,11.9562397,11795,11.9562454,11795,5.05879587e-05,11.9487839,11795,0.0623560617
11599,-22.823,12.2626028,11796,12.2626095,11796,5.08821895e-05,12.2633855,11796,0.00637957228
11600,-23.236,12.3613062,12421,12.3613148,12421,7.31426018e-05,12.358575,12421,0.022091306
11601,-24.875,12.1076069,16923,12.1076117,16923,3.98604835e-05,12.111139,16923,0.0291730185
11602,-24.615,11.7071447,16924,11.7071495,16924,4.2437621e-05,11.7093712,16924,0.0190200916
11603,-25.882,11.3980513,16925,11.398057,16925,4.86412044e-05,11.3966141,16925,0.0126105703
11604,-26.057,11.121191,16926,11.1211967,16926,5.02150685e-05,11.110243,16926,0.0984439572
11605,-24.646,10.9625635,16927,10.9625673,16927,3.39570096e-05,10.977605,16927,0.137207296
11606,-26.922,10.9380493,16928,10.9380541,16928,4.09365031e-05,10.9330348,16928,0.0458473354
11607,-27.948,10.9509563,16929,10.9509611,16929,4.46037551e-05,10.9597987,16929,0.0807460951
11608,-27.047,10.9604845,16930,10.9604883,16930,3.79664923e-05,10.9597987,16930,0.00625392188
11609,-26.257,10.9556112,16931,10.9556141,16931,3.04152322e-05,10.9508847,16931,0.0431385382
11610,-25.104,10.9509954,16932,10.9510002,16932,4.39643617e-05,10.9508847,16932,0.00101115583
11611,-24.566,10.9396696,16933,10.9396734,16933,3.30121804e-05,10.9330348,16933,0.060650912
11612,-20.637,10.9124737,16934,10.9124775,16934,3.31849989e-05,10.9151557,16934,0.024576241
11613,-12.529,10.8277321,16935,10.8277349,16935,2.83179851e-05,10.8343349,16935,0.0609823799
11614,-9.6691,10.8499269,16936,10.8499317,16936,4.14584489e-05,10.8433447,16936,0.0606684774
11615,-24.833,10.9034386,16937,10.9034424,16937,3.6295214e-05,10.9151557,16937,0.107464471
11616,-24.398,10.7595053,11712,10.75949,11712,0.000137784908,10.7619846,11712,0.0230471617
11617,-16.332,10.8015299,11713,10.8015165,11713,0.000127800942,10.7982203,11713,0.0306437863
11618,-19.061,10.7644691,11714,10.7644558,11714,0.000123131223,10.7619846,11714,0.0230801085
11619,-18.056,10.7782984,11715,10.7782831,11715,0.000141533717,10.771055,11715,0.0672036681
11620,-19.947,10.8116426,11716,10.8116274,11716,0.000138353851,10.8072603,11716,0.0405308931
11621,-20.222,10.7832813,16944,10.7832899,16944,7.61455691e-05,10.7801177,16944,0.029341756
11622,-19.128,10.7326183,16945,10.7326279,16945,9.1085418e-05,10.7347275,16945,0.0196543891
11623,-19.955,10.6930285,16946,10.6930361,16946,7.17674177e-05,10.6982767,16946,0.0490817465
11624,-22.132,10.6716413,16947,10.671648,16947,6.38724714e-05,10.6891446,16947,0.164017893
11625,-22.46,10.6787605,16948,10.6787663,16948,5.36927993e-05,10.6800047,16948,0.0116508349
11626,-21.729,10.7001076,16949,10.7001152,16949,6.7412841e-05,10.7074011,16949,0.0681588567
11627,-20.157,10.7269573,16950,10.7269659,16950,7.64771535e-05,10.7256264,16950,0.0124104338
11628,-19.065,10.7970457,16950,10.7970486,16950,3.02318066e-05,10.7891728,16950,0.0729133836
11629,-20.29,10.8483639,16952,10.8483715,16952,7.3210514e-05,10.861342,16952,0.119634952
11630,-18.086,10.9672213,16953,10.9672279,16953,5.87809545e-05,10.9687055,16952,0.0135311855
11631,-18.215,11.0126209,16954,11.0126276,16954,5.80787197e-05,11.0131314,16954,0.00463251253
11632,-17.23,11.0989017,16954,11.0989056,16954,3.71071155e-05,11.1014498,16954,0.022960361
11633,-18.609,11.226737,16955,11.2267399,16955,2.76850215e-05,11.2239281,16955,0.0250175346
11634,-15.596,11.3024521,11730,11.3024387,11730,0.000119464722,11.3019633,11730,0.00432572843
11635,-14.421,11.4235678,11731,11.4235544,11731,0.00011556054,11.413739,11731,0.0860382858
11636,-25.157,11.4291229,11732,11.4291105,11732,0.00010656471,11.4308382,11732,0.0150100533
11637,-20.747,11.39396,11733,11.3939466,11733,0.000117694389,11.388042,11733,0.0519405346
11638,-16.083,11.4185772,11734,11.4185638,11734,0.000118743512,11.4222918,11734,0.032529446
11639,-14.656,11.4360685,11735,11.4360561,11735,0.000109394073,11.4308382,11735,0.0457362033
11640,-16.282,11.4576912,11736,11.4576788,11736,0.000108547784,11.4564392,11736,0.0109271101
11641,-16.244,11.4542599,11737,11.4542465,11737,0.000115536808,11.4564392,11737,0.0190277028
11642,-16.77,11.4575825,11738,11.457571,11738,0.000103764635,11.4564392,11738,0.0099818714
11643,-16.597,11.424509,16965,11.424511,16965,2.06994378e-05,11.4222918,16965,0.0194038056
11644,-14.09,11.3772554,16966,11.3772583,16966,2.83647817e-05,11.3794634,16966,0.0194100981
11645,-14.121,11.3388329,16967,11.3388376,16967,4.44290903e-05,11.3450843,16967,0.0551353238
11646,-14.79,11.3087521,16968,11.3087559,16968,2.95705742e-05,11.3192314,16969,0.0926617863
11647,-15.823,11.2733412,16969,11.273344,16969,2.93847611e-05,11.2673477,16969,0.0531607408
11648,-17.508,11.2422171,16970,11.242218,16970,1.20054481e-05,11.2326255,16970,0.0853140971
11649,-15.292,11.2087822,16971,11.2087851,16971,2.48042926e-05,11.2065132,16971,0.0202439801
11650,-14.627,11.2159586,16972,11.2159615,16972,2.46539264e-05,11.2065132,16972,0.0842149854
11651,-15.604,11.1906404,16973,11.1906452,16973,4.50565191e-05,11.1890711,16973,0.0140211554
11652,-14.72,11.1986103,16974,11.1986132,16974,2.1762558e-05,11.2065132,16974,0.0705662839
11653,-14.99,11.174798,16976,11.1748037,16976,5.3758226e-05,11.1803399,16976,0.04959518
11654,-13.748,11.1255474,16977,11.1255531,16977,4.83343835e-05,11.1190293,16977,0.058589987
11655,-14.557,11.0820274,16978,11.0820332,16978,5.46305806e-05,11.0750282,16978,0.0631552914
11656,-14.962,11.067997,16978,11.0679998,16978,2.24174928e-05,11.066207,16978,0.0161759399
11657,-12.547,11.1402969,16979,11.1402979,16979,8.2903086e-06,11.1453466,16979,0.0453273055
11658,-14.58,11.3193607,12166,11.3193569,12166,3.78501181e-05,11.3192314,12166,0.00114653161
11659,-11.851,11.2514963,12167,11.2514915,12167,4.43976856e-05,11.25,12167,0.0133008265
11660,-13.686,11.1596813,12168,11.1596766,12168,4.67065213e-05,11.1628569,12168,0.0284521829
11661,-13.984,11.0765429,12169,11.0765371,12169,4.99415146e-05,11.0750282,12169,0.013672564
11662,-13.58,10.9744577,12170,10.9744511,12170,5.70812069e-05,10.977605,12170,0.0286821881
11663,-14.262,10.8985062,12171,10.8984995,12171,5.83208804e-05,10.8972474,12171,0.0115473268
11664,-13.365,10.8330393,12172,10.8330336,12172,4.84988647e-05,10.8253175,12172,0.0712751836
11665,-13.499,10.7329397,12173,10.732934,12173,5.42260786e-05,10.7256264,12173,0.068139575
11666,-18.716,10.637536,12174,10.6375284,12174,6.82905485e-05,10.6341872,12174,0.031477962
11667,-27.486,10.5998211,12175,10.5998135,12175,7.2510425e-05,10.5881715,12175,0.109904505
11668,-25.648,10.6532898,12176,10.6532831,12176,6.38097322e-05,10.6525378,12176,0.00705954575
11669,-21.107,10.6941977,12177,10.6941919,12177,5.05514296e-05,10.6891446,12177,0.0472473836
11670,-14.348,10.7273951,12178,10.7273893,12178,5.66142327e-05,10.7256264,12178,0.0164902124
11671,-17.419,10.668932,12179,10.6689262,12179,5.17090015e-05,10.6617013,12179,0.0677709606
11672,-18.9,10.6585655,12180,10.6585598,12180,5.8130794e-05,10.6525378,12180,0.0565568759
11673,-22.67,10.6789713,12181,10.6789656,12181,5.67562335e-05,10.6800047,12181,0.00967370416
11674,-24.181,10.7055302,12182,10.7055225,12182,6.89646268e-05,10.6982767,12182,0.0677518061
11675,-27.252,10.7338667,12183,10.733861,12183,5.66917031e-05,10.7256264,12183,0.0767721095
11676,-26.981,10.6845617,12184,10.684556,12184,4.97715334e-05,10.6800047,12184,0.0426469882
11677,-28.679,10.5999308,12185,10.5999241,12185,6.10567787e-05,10.5973906,12185,0.0239620519
11678,-29.792,10.5196342,12186,10.5196266,12186,7.30632446e-05,10.5234114,12186,0.0359052109
11679,-29.668,10.4180984,12187,10.4180937,12187,5.02036083e-05,10.411457,12187,0.0637532918
11680,-25.997,10.3202457,12188,10.3202381,12188,7.82098328e-05,10.3172338,12188,0.0291894475
11681,-24.66,10.25103,12189,10.2510223,12189,7.20310436e-05,10.2507622,12189,0.00261004029
11682,-26.618,10.2175064,12190,10.2175007,12190,5.95095558e-05,10.222142,12190,0.0453658039
11683,-25.936,10.1119099,12191,10.1119051,12191,4.71702691e-05,10.106851,12191,0.0500286281
11684,-22.699,10.014102,12192,10.0140972,12192,4.72969005e-05,10.0097609,12192,0.0433497566
11685,-21.893,9.94592953,12193,9.94592476,12193,4.43658509e-05,9.94123358,12193,0.0472112365
11686,-20.858,9.88553524,12194,9.88552952,12194,6.09825185e-05,9.88211769,12194,0.0345743388
11687,-20.601,9.86710453,12195,9.86709881,12195,5.9160048e-05,9.85242673,12195,0.14875604
11688,-18.928,10.1252384,12196,10.1252317,12196,6.17183703e-05,10.1165088,12196,0.0862123621
11689,-18.349,10.5248108,12196,10.5248194,12196,8.24696728e-05,10.5234114,12196,0.0132951941
11690,-17.618,10.8642025,11786,10.8641901,11786,0.000111275213,10.8523471,11786,0.109120709
11691,-18.712,10.8567533,11787,10.85674,11787,0.000121530356,10.8523471,11787,0.0405839174
11692,-17.66,11.0064125,11788,11.0064011,11788,0.000104211398,11.0042605,11788,0.0195521784
11693,-18.951,11.1037607,12200,11.1037683,12200,7.29249914e-05,11.1014498,12200,0.0208078932
11694,-26.498,10.7950668,12201,10.7950726,12201,5.59420207e-05,10.7891728,12201,0.0545962643
11695,-36.562,10.5077467,12202,10.5077534,12202,5.99274538e-05,10.4955348,12202,0.116221967
11696,-39.177,10.1240702,12203,10.1240768,12203,6.22741451e-05,10.1165088,12203,0.0746908411
11697,-39.104,9.72448635,12204,9.72449303,12204,7.31011522e-05,9.71266892,12204,0.121517998
11698,-39.397,9.31537342,12205,9.31538105,12205,7.948262e-05,9.31229027,12205,0.0330999059
11699,-37.841,8.97015285,12206,8.97015953,12206,7.69638749e-05,8.97043756,12206,0.00317644698
11700,-33.609,8.77238846,12206,8.77238369,12206,5.79690238e-05,8.77229303,12206,0.00109144031
11701,-35.155,8.58943653,12207,8.58943367,12207,3.37429067e-05,8.59232943,12207,0.0336792716
11702,-36.194,8.39997673,12208,8.39997482,12208,2.07890529e-05,8.38525492,12208,0.17525827
11703,-36.033,8.16267586,12209,8.16267395,12209,2.88256562e-05,8.14900301,12209,0.16750997
11704,-39.004,7.98109913,12210,7.98109722,12210,2.15192065e-05,7.97946583,12210,0.0204621519
11705,-38.684,7.83256435,12211,7.83256531,12211,1.29258247e-05,7.8062475,12211,0.335992099
11706,-36.448,7.85185289,12212,7.85185099,12212,2.6088674e-05,7.84368775,12211,0.103991836
11707,-31.347,7.88475752,12212,7.88474607,12212,0.000147885633,7.88095013,12212,0.048290666
11708,-28.195,7.89891481,12213,7.89890432,12213,0.000132698269,7.89333184,12213,0.0706801851
11709,-27.847,7.86785889,12214,7.86784887,12214,0.00012862981,7.86854895,12214,0.00876924026
11710,-33.705,7.84665251,12215,7.84664154,12215,0.000141634647,7.84368775,12215,0.0377856072
11711,-50.059,7.89027262,12216,7.89026117,12216,0.000143672849,7.88095013,12216,0.118150246
11712,-29.604,7.67561626,12217,7.6756072,12217,0.000120223152,7.68012858,12217,0.058785472
11713,-26.532,7.69909143,12218,7.6990819,12218,0.000124672048,7.7055175,12218,0.0834644888
11714,-22.726,7.71138525,12219,7.71137571,12219,0.000121292085,7.7055175,12219,0.0760896115
11715,-18.754,7.67111063,12221,7.67110968,12221,1.51955587e-05,7.68012858,12221,0.117554521
11716,-18.632,7.46799898,12221,7.46798706,12221,0.00016264262,7.47391296,12221,0.0791879803
11717,-18.093,7.41957378,12222,7.41956186,12222,0.000162257911,7.40829349,12222,0.152035784
11718,-16.477,7.40622425,12223,7.40621281,12223,0.000157367931,7.40829349,12223,0.0279364033
11719,-18.038,7.39963436,12224,7.39962339,12224,0.000148049425,7.40829349,12224,0.11702126
11720,-16.4,7.39590645,12225,7.39589453,12225,0.000161891575,7.39509973,12225,0.0109083573
11721,-14.603,7.39358568,12226,7.39357281,12226,0.000174405732,7.38188238,12226,0.158290182
11722,-14.783,7.39023733,12227,7.3902235,12227,0.000189290971,7.38188238,12227,0.113056046
11723,-14.405,7.38781738,12228,7.38780165,12228,0.000209843923,7.39509973,12228,0.098575515
11724,-13.946,7.38614178,12229,7.38612843,12229,0.000179125576,7.39509973,12229,0.121282169
11725,-12.408,7.39158058,12230,7.39156675,12230,0.000187877446,7.36864133,12230,0.310343823
11726,-14.37,7.39726257,12231,7.39725018,12231,0.000165418135,7.39509973,12231,0.0292362619
11727,-13.78,7.40341568,12232,7.40340185,12232,0.00018796788,7.39509973,12232,0.112327054
11728,-12.771,7.41057491,12233,7.41056204,12233,0.000176719142,7.40829349,12233,0.0307889716
11729,-13.228,7.41132689,12234,7.41131163,12234,0.000205996694,7.40829349,12234,0.0409292305
11730,-12.821,7.40980625,12235,7.4097929,12235,0.000182345671,7.40829349,12235,0.0204177681
11731,-12.261,7.44180584,12236,7.44179249,12236,0.000179657829,7.44773455,12236,0.0796674505
11732,-11.904,7.47397089,12237,7.47395897,12237,0.000156570791,7.46083524,12237,0.175749014
11733,-13.883,7.50524902,12238,7.5052371,12238,0.000161714282,7.48696784,12238,0.243581456
11734,-12.937,7.51205826,12239,7.51204348,12239,0.000195124284,7.5,12239,0.160517048
11735,-13.77,7.54507065,12240,7.5450592,12240,0.000148920377,7.55190373,12240,0.0905663281
11736,-13.754,7.58756018,12241,7.58754778,12241,0.000161847984,7.57772228,12241,0.129656651
11737,-14.528,7.7322135,12242,7.73219967,12242,0.000180699652,7.73082305,12242,0.0179844091
11738,-14.152,7.83554888,12243,7.83553743,12243,0.000144625891,7.8062475,12243,0.373952977
11739,-13.619,7.92600965,12244,7.92599726,12244,0.000153672705,7.93036096,12244,0.0549018452
11740,-13.407,7.98313522,12245,7.98312378,12245,0.000146331864,7.96721799,12245,0.199388715
11741,-14.257,8.02910137,12246,8.02909184,12246,0.000120436559,8.04042521,12246,0.141033233
11742,-13.189,8.0703907,12247,8.07038021,12247,0.00012512156,8.07677999,12247,0.0791743727
11743,-13.063,8.124897,12248,8.12488651,12248,0.000129098642,8.13701035,12248,0.1490893
11744,-14.601,8.15351009,12249,8.1534996,12249,0.000132440296,8.13701035,12249,0.202367411
11745,-14.478,8.19133472,12250,8.19132519,12250,0.000114677056,8.19679816,12250,0.0666994378
11746,-14.912,8.24890995,12251,8.24889946,12251,0.000123588644,8.23246242,12251,0.199386768
11747,-13.429,8.31411171,12252,8.31410217,12252,0.00011598603,8.32682037,12252,0.152855239
11748,-16.046,8.41632175,12253,8.41631317,12253,9.73511792e-05,8.42012099,12253,0.0451459239
11749,-15.897,8.4755249,12254,8.47551632,12254,0.000106621888,8.46638574,12254,0.107835392
11750,-15.491,8.5367136,12255,8.53670216,12255,0.000136317937,8.53531268,12255,0.0164128238
11751,-16.149,8.56515408,12256,8.56514359,12256,0.000127466319,8.56956825,12256,0.0515314418
11752,-14.914,8.55445957,12257,8.55444908,12257,0.000122903298,8.54674646,12257,0.0901651129
11753,-15.253,8.56053734,12258,8.56052685,12258,0.000121629358,8.54674646,12258,0.1610974
11754,-14.931,8.54999542,12259,8.54998589,12259,0.000114292257,8.54674646,12259,0.0380023657
