#Time (s): double,float,flexfloat
0.626560271, 0.539764341, 10.049202
#Profile Length
20035
#i,tseries,doubleMP,j,floatMP,j,errorf(%),flexfloatMP,j,errorff(%)
5291,-17.146,9.10537529,7571,9.10536194,7571,0.000141973825,9.10535741,7571,0.000191658604
5292,-19.453,9.30155373,7572,9.30154037,7572,0.000142079588,9.3015361,7572,0.000188070903
5293,-20.031,9.6201086,7573,9.62009621,7573,0.000133540466,9.62009235,7573,0.00017358261
5294,-19.065,9.96878719,7574,9.96877289,7574,0.00014487091,9.96876966,7574,0.000177259604
5295,-22.152,10.3360662,7575,10.3360529,7575,0.000128431919,10.3360503,7575,0.000154011705
5296,-21.174,10.8496723,7576,10.8496609,7576,0.000109211039,10.8496599,7576,0.000118025749
5297,-23.965,10.8681278,3270,10.8681097,3270,0.000170261717,10.8681096,3270,0.0001710822
5298,-23.158,10.8488092,3271,10.8487911,3271,0.000168280701,10.8487908,3271,0.000171429612
5299,-22.604,10.8242817,3272,10.8242626,3272,0.00017841506,10.8242625,3272,0.000179159891
5300,-22.972,11.1171665,3273,11.1171484,3273,0.000166828154,11.1171486,3273,0.000164664575
5301,-27.188,11.3991241,3274,11.399106,3274,0.000157509573,11.3991064,3274,0.000153868524
5302,-26.678,11.4676418,7582,11.4676323,7582,8.42350298e-05,11.46763,7582,0.000104018215
5303,-19.102,11.2826347,7583,11.2826242,7583,9.14009573e-05,11.2826235,7583,9.83467922e-05
5304,-17.303,11.1952238,7584,11.1952143,7584,8.50393515e-05,11.1952126,7584,0.000100172289
5305,-17.595,11.1375093,7585,11.1374998,7585,8.5380613e-05,11.1374984,7585,9.82910125e-05
5306,-17.529,11.090312,7587,11.0903063,7587,4.97753885e-05,11.0903087,7587,2.78216696e-05
5307,-15.768,11.0729551,7588,11.0729494,7588,4.78531806e-05,11.0729517,7588,2.72875803e-05
5308,-16.03,11.263526,7589,11.2635212,7589,4.25503052e-05,11.2635245,7589,1.31220945e-05
5309,-17.831,11.3348885,7590,11.3348837,7590,4.16383647e-05,11.3348863,7590,1.85322563e-05
5310,-17.5,11.3392372,7591,11.3392324,7591,4.111919e-05,11.3392332,7591,3.43370771e-05
5311,-15.555,11.3655996,7592,11.3655949,7592,3.83578991e-05,11.3655954,7592,3.32835632e-05
5312,-17.607,11.3788471,7593,11.3788414,7593,5.32922902e-05,11.3788432,7593,3.72623878e-05
5313,-15.29,11.4045067,7594,11.404501,7594,4.92106435e-05,11.4045035,7594,2.72437207e-05
5314,-13.525,11.4380608,7595,11.438056,7595,3.83029442e-05,11.4380568,7595,3.1177183e-05
5315,-16.942,11.4945965,7596,11.4945917,7596,3.80691212e-05,11.4945949,7596,1.05220281e-05
5316,-16.454,11.5032187,7597,11.5032139,7597,3.9739259e-05,11.5032151,7597,2.95883188e-05
5317,-18.027,11.5565777,7598,11.5565729,7598,3.97071668e-05,11.5565744,7598,2.71972888e-05
5318,-21.428,11.5885954,7599,11.5885897,7599,4.59572208e-05,11.588592,7599,2.62013867e-05
5319,-22.225,11.5714846,7600,11.5714798,7600,4.51747466e-05,11.5714806,7600,3.78935078e-05
5320,-22.872,11.5630884,7601,11.5630836,7601,4.44244751e-05,11.5630856,7601,2.76117557e-05
5321,-22.402,11.5480204,7602,11.5480146,7602,5.10856821e-05,11.5480178,7602,2.40512985e-05
5322,-21.156,11.551384,7603,11.5513783,7603,4.71309427e-05,11.5513805,7603,2.78164596e-05
5323,-22.301,11.5682917,7604,11.5682869,7604,4.4247736e-05,11.5682886,7604,2.91453646e-05
5324,-21.249,11.596487,7605,11.5964823,7605,3.78492814e-05,11.5964844,7605,1.97710583e-05
5325,-22.611,11.6255484,7606,11.6255436,7606,4.38056401e-05,11.6255449,7606,3.28013807e-05
5326,-20.314,11.6637831,7607,11.6637802,7607,2.73279027e-05,11.663782,7607,1.18912611e-05
5327,-15.241,11.6608343,7608,11.6608305,7608,2.94550994e-05,11.660832,7608,1.64580685e-05
5328,-15.81,11.7287836,7609,11.7287779,7609,4.56774239e-05,11.7287809,7609,1.99422362e-05
5329,-13.052,11.8083992,7610,11.8083954,7610,3.00291973e-05,11.8083963,7610,2.20497552e-05
5330,-13.403,11.8830786,7611,11.8830748,7611,3.16621509e-05,11.8830764,7611,1.80260763e-05
5331,-15.44,12.0468626,7612,12.0468588,7612,3.31836431e-05,12.0468613,7612,1.22890069e-05
5332,-16.572,12.1244345,7613,12.1244307,7613,2.83245372e-05,12.1244315,7613,2.1541825e-05
5333,-26.742,12.1887484,7614,12.1887445,7614,3.17601387e-05,12.1887461,7614,1.92423891e-05
5334,-21.425,11.9449806,5841,11.9449825,5841,1.38090839e-05,11.9449832,5841,1.95044507e-05
5335,-22.698,11.8672009,5842,11.8672037,5842,2.07289929e-05,11.8672034,5842,1.81947693e-05
5336,-19.558,11.7959509,5843,11.7959538,5843,2.10366197e-05,11.7959534,5843,1.78401844e-05
5337,-22.385,11.7607288,5844,11.7607307,5844,1.4493943e-05,11.7607311,5844,1.73407585e-05
5338,-19.364,11.6755676,5845,11.6755695,5845,1.9054592e-05,11.6755695,5845,1.83549572e-05
5339,-19.259,11.6594896,5846,11.6594925,5846,2.1940024e-05,11.6594927,5846,2.38606227e-05
5340,-22.316,11.6581011,5847,11.6581039,5847,2.84720038e-05,11.6581032,5847,2.17694521e-05
5341,-20.464,11.6313257,5848,11.6313305,5848,4.0146954e-05,11.6313308,5848,4.3135194e-05
5342,-16.675,11.6309166,5849,11.6309204,5849,3.35163839e-05,11.6309209,5849,3.74804762e-05
5343,-18.291,11.5608425,5850,11.5608473,5850,4.12945985e-05,11.5608472,5850,4.04957287e-05
5344,-15.93,11.1526136,5851,11.1526175,5851,3.06275069e-05,11.1526174,5851,3.00433045e-05
5345,-25.78,10.6746054,5852,10.6746101,5852,4.09028523e-05,10.6746099,5852,3.85094547e-05
5346,-23.901,10.6691189,5853,10.6691227,5853,3.49205212e-05,10.669123,5853,3.74839316e-05
5347,-24.594,10.6248779,5854,10.6248827,5854,4.70233152e-05,10.6248822,5854,4.22652414e-05
5348,-28.739,10.5531483,5855,10.553153,5855,4.96097022e-05,10.553153,5855,4.89740672e-05
5349,-29.766,10.6017065,5856,10.6017122,5856,5.04409323e-05,10.6017127,5856,5.47198266e-05
5350,-30.44,10.4332952,5857,10.433301,5857,5.35912481e-05,10.433301,5857,5.36511211e-05
5351,-32.229,10.3055305,5858,10.3055372,5858,6.74388693e-05,10.3055376,5858,7.07118466e-05
5352,-33.164,10.1596947,5859,10.1597004,5859,5.83734981e-05,10.1597002,5859,5.69374704e-05
5353,-31.927,10.0404806,5860,10.0404873,5860,6.22491216e-05,10.0404873,5860,6.27943078e-05
5354,-34.711,10.0548697,5861,10.0548744,5861,4.61615026e-05,10.0548741,5861,4.26363492e-05
5355,-33.564,10.0501032,5862,10.050108,5862,4.28064256e-05,10.0501081,5862,4.38581477e-05
5356,-33.626,10.0792742,5863,10.0792789,5863,4.58587684e-05,10.0792794,5863,5.03370924e-05
5357,-33.174,10.1478052,5864,10.14781,5864,4.98599402e-05,10.1478096,5864,4.56604887e-05
5358,-32.964,10.2224674,5865,10.2224731,5865,5.1396062e-05,10.2224732,5865,5.20644824e-05
5359,-31.337,10.2394018,5866,10.2394066,5866,4.38729953e-05,10.2394068,5866,4.6296332e-05
5360,-28.109,10.2865019,5867,10.2865067,5867,4.66004101e-05,10.2865065,5867,4.50345676e-05
5361,-28.309,10.3584814,5868,10.3584862,5868,4.22730137e-05,10.3584859,5868,4.00717112e-05
5362,-27.892,10.3670235,5869,10.3670282,5869,4.81969972e-05,10.3670285,5869,5.11314542e-05
5363,-24.33,10.3418179,5870,10.3418236,5870,5.21311009e-05,10.3418234,5870,5.02847239e-05
5364,-22.02,10.2793217,5871,10.2793274,5871,5.669038e-05,10.279327,5871,5.26848767e-05
5365,-29.209,10.2336426,5872,10.2336493,5872,6.37337716e-05,10.2336493,5872,6.42648738e-05
5366,-24.353,10.1494198,5873,10.1494265,5873,6.30609634e-05,10.1494259,5873,5.70965281e-05
5367,-21.77,10.1193275,5874,10.1193342,5874,6.21391957e-05,10.1193341,5874,6.10167781e-05
5368,-21.768,10.1151114,5875,10.115118,5875,6.19777146e-05,10.1151182,5875,6.38898966e-05
5369,-27.762,10.1021814,5876,10.1021872,5876,5.90215395e-05,10.1021874,5876,6.16119034e-05
5370,-28.262,10.0613022,5877,10.0613089,5877,7.04577915e-05,10.0613086,5877,6.74606646e-05
5371,-28.585,9.91672039,5878,9.91672611,5878,5.7979007e-05,9.91672653,5878,6.21525604e-05
5372,-27.335,9.7543335,5879,9.75434113,5879,7.37178663e-05,9.75434163,5879,7.88493199e-05
5373,-27.196,9.70827293,5880,9.70827961,5880,6.88062954e-05,9.70828012,5880,7.40467056e-05
5374,-27.991,9.60442829,5881,9.60443497,5881,7.3144628e-05,9.60443509,5881,7.44553559e-05
5375,-30.891,9.41242695,5882,9.41243458,5882,7.95054339e-05,9.41243518,5882,8.58729496e-05
5376,-25.444,9.48843479,5883,9.48844147,5883,7.50807274e-05,9.48844176,5883,7.82112078e-05
5377,-22.803,9.47226715,5884,9.47227383,5884,7.15967468e-05,9.47227367,5884,6.99582674e-05
5378,-28.58,9.46450806,5885,9.46451664,5885,9.16281848e-05,9.46451683,5885,9.36353617e-05
5379,-30.101,9.50608444,5886,9.50609112,5886,7.42159539e-05,9.50609107,5886,7.37389517e-05
5380,-26.444,9.59148788,5887,9.59149647,5887,9.1836398e-05,9.5914969,5887,9.63651663e-05
5381,-23.661,9.56137753,5888,9.56138706,5888,0.000102342224,9.56138724,5888,0.000104207533
5382,-25.701,9.54704094,5889,9.54705048,5889,9.54448177e-05,9.54705101,5889,0.000101051864
5383,-23.474,9.53155136,5890,9.53155994,5890,9.30726485e-05,9.53156017,5890,9.54800543e-05
5384,-21.136,9.50271893,5891,9.50272846,5891,0.000101268321,9.50272842,5891,0.000100842645
5385,-19.216,9.45923424,5892,9.45924282,5892,8.88947485e-05,9.45924293,5892,9.00460735e-05
5386,-21.932,9.36706734,5893,9.36707497,5893,7.67815936e-05,9.3670748,5893,7.49572042e-05
5387,-19.8,9.32137585,5894,9.32138348,5894,8.47114845e-05,9.3213837,5894,8.71126899e-05
5388,-18.525,9.26706791,5895,9.26707554,5895,8.46873407e-05,9.26707517,5895,8.06687405e-05
5389,-19.347,9.20910168,5896,9.20910835,5896,7.37754678e-05,9.20910865,5896,7.69510673e-05
5390,-18.61,9.13257599,5897,9.13258076,5897,5.11398838e-05,9.13258125,5897,5.65658261e-05
5391,-18.779,9.08291817,5898,9.08292484,5898,7.48310779e-05,9.08292508,5898,7.7395115e-05
5392,-19.756,9.02810287,5899,9.0281105,5899,8.08123504e-05,9.02811037,5899,7.92999239e-05
5393,-19.911,8.99162388,5900,8.9916296,5900,6.85224069e-05,8.99162995,5900,7.23754732e-05
5394,-20.912,8.97524738,5901,8.97525311,5901,5.98074711e-05,8.97525357,5901,6.50418843e-05
5395,-19.534,8.97517967,5902,8.9751873,5902,8.99686062e-05,8.97518716,5902,8.84432832e-05
5396,-20.125,9.19440746,5903,9.19441509,5903,8.01464067e-05,9.19441503,5903,7.94321226e-05
5397,-19.288,9.46347332,5904,9.46347809,5904,5.40177129e-05,9.46347765,5904,4.94157862e-05
5398,-20.032,9.50556946,5905,9.50557709,5905,8.26477962e-05,9.50557691,5905,8.07401466e-05
5399,-17.306,9.4682188,5906,9.46822453,5906,5.88284007e-05,9.46822419,5906,5.5250263e-05
5400,-17.146,9.30695534,5907,9.30696106,5907,6.24358709e-05,9.30696085,5907,6.0140209e-05
5401,-16.323,9.12466335,5908,9.12467003,5908,7.66458432e-05,9.12467021,5908,7.85849478e-05
5402,-16.743,9.01153851,5909,9.01154327,5909,5.67902408e-05,9.01154366,5909,6.10650431e-05
5403,-14.65,8.93700504,5910,8.93701077,5910,6.02663123e-05,8.93701026,5910,5.46687059e-05
5404,-12.316,8.96260834,5911,8.96261311,5911,5.5555791e-05,8.9626135,5911,5.99019557e-05
5405,-12.423,8.99656963,5912,8.99657536,5912,5.85228478e-05,8.99657507,5912,5.54016626e-05
5406,-12.185,9.01699352,5913,9.0170002,5913,7.2483491e-05,9.01700009,5913,7.12838442e-05
5407,-12.052,9.03738594,5914,9.03739357,5914,8.28827705e-05,9.03739345,5914,8.15972553e-05
5408,-11.922,9.05790043,5915,9.0579071,5915,7.54359044e-05,9.05790673,5915,7.12982219e-05
5409,-13.899,9.05147362,5916,9.0514822,5916,9.2677141e-05,9.05148198,5916,9.02538595e-05
5410,-16.152,9.03430843,5917,9.03431606,5917,8.13390793e-05,9.03431555,5917,7.56166615e-05
5411,-16.767,9.03110504,5918,9.03111076,5918,6.40723164e-05,9.03111119,5918,6.88106261e-05
5412,-15.167,8.99309254,5919,8.99310017,5919,8.64328523e-05,8.99310012,5919,8.58902527e-05
5413,-13.766,8.96477509,5920,8.96478081,5920,6.00980256e-05,8.96478125,5920,6.5055368e-05
5414,-12.989,8.951581,5921,8.95158672,5921,5.96794674e-05,8.95158706,5921,6.34284335e-05
5415,-13.935,8.95030308,5922,8.95031166,5922,9.39516377e-05,8.95031119,5922,8.86766843e-05
5416,-12.453,8.94712257,5923,8.9471302,5923,8.07879109e-05,8.94713004,5923,7.90034187e-05
5417,-15.122,8.96194839,5924,8.96195793,5924,0.000103235441,8.96195775,5924,0.000101158623
5418,-15.673,8.959198,5925,8.95920372,5925,6.87784195e-05,8.95920387,5925,7.04517358e-05
5419,-17.106,8.93573093,5926,8.93573761,5926,7.72910195e-05,8.93573765,5926,7.77347902e-05
5420,-17.078,8.92007637,5927,8.92008495,5927,9.29125204e-05,8.9200846,5927,8.89325764e-05
5421,-14.699,8.90154934,5928,8.90155697,5928,8.6845458e-05,8.90155736,5928,9.11891696e-05
5422,-12.822,8.90506077,5929,8.90506935,5929,9.85645499e-05,8.90506937,5929,9.8813104e-05
5423,-12.771,8.92230892,5930,8.9223175,5930,9.12019425e-05,8.92231747,5930,9.07794658e-05
5424,-14.676,8.51197243,5931,8.51198006,5931,9.1131451e-05,8.51198031,5931,9.40973152e-05
5425,-23.593,7.84998894,5932,7.84999561,5932,8.22057692e-05,7.84999547,5932,8.03950495e-05
5426,-34.82,7.86370945,5933,7.86371899,5933,0.000118308369,7.86371913,5933,0.000120087229
5427,-31.416,7.75748158,5934,7.75749063,5934,0.000114405365,7.75749066,5934,0.000114734047
5428,-16.956,7.68997669,5935,7.68998623,5935,0.00012406236,7.68998635,5935,0.00012558909
5429,-21.066,7.7432704,5936,7.74327993,5936,0.000124254697,7.74328008,5936,0.000126161029
5430,-24.125,7.72527218,5937,7.72528076,5937,0.0001100223,7.72528066,5937,0.000108645912
5431,-24.9,7.75953293,5938,7.75954199,5938,0.000116675683,7.75954188,5938,0.000115311654
5432,-24.592,7.78521204,5939,7.78522158,5939,0.000125433837,7.78522154,5939,0.000124984704
5433,-27.041,8.15198612,5940,8.15199566,5940,0.000111212894,8.15199549,5940,0.000109120481
5434,-25.043,8.86764145,5941,8.86765003,5941,9.859311e-05,8.86764996,5941,9.77464637e-05
5435,-21.582,9.15116501,5942,9.15117264,5942,8.47883612e-05,9.15117226,5942,8.06420659e-05
5436,-18.038,9.20939541,5943,9.20940399,5943,8.86670086e-05,9.20940378,5943,8.63670272e-05
5437,-13.567,9.1791954,5944,9.17920303,5944,8.37980929e-05,9.1792031,5944,8.45430743e-05
5438,-22.037,9.18639851,5945,9.18640804,5945,0.000104844189,9.186408,5945,0.000104349615
5439,-30.824,9.13547516,5946,9.13548565,5946,0.00011133011,9.13548513,5946,0.000105593854
5440,-21.265,9.26540947,5947,9.26541996,5947,0.000111234883,9.26541945,5947,0.000105777459
5441,-21.762,9.32949257,5948,9.32950115,5948,8.7480537e-05,9.32950105,5948,8.64097635e-05
5442,-20.506,9.3774128,5949,9.37741947,5949,7.41013368e-05,9.37741948,5949,7.41619611e-05
5443,-18.556,9.39924908,5950,9.39925861,5950,0.000100914089,9.39925806,5950,9.50760873e-05
5444,-20.02,9.43328476,5951,9.4332943,5951,0.000102739509,9.43329426,5951,0.000102312354
5445,-21.023,9.48392105,5952,9.48393059,5952,9.7003946e-05,9.48393035,5952,9.44753736e-05
5446,-18.625,9.52534294,5953,9.52535248,5953,9.87389819e-05,9.52535228,5953,9.66524305e-05
5447,-17.094,9.54633999,5954,9.54635048,5954,0.000107069672,9.54635049,5954,0.000107213046
5448,-14.677,9.54759979,5955,9.54760933,5955,0.000103492789,9.54760914,5955,0.000101529645
5449,-17.565,9.54521084,5956,9.54522133,5956,0.000114119305,9.54522156,5956,0.000116576487
5450,-13.907,9.55614281,5957,9.55615425,5957,0.000115244384,9.55615433,5957,0.000116040881
5451,-13.596,9.54488468,5958,9.54489613,5958,0.000123322419,9.5448956,5958,0.000117787579
5452,-12.808,9.56712341,5959,9.567132,5959,9.07798938e-05,9.56713192,5959,8.99345763e-05
5453,-17.002,9.58549309,5960,9.58550358,5960,0.000112349569,9.58550318,5960,0.000108200777
5454,-17.459,9.55910778,5961,9.55911732,5961,0.00010267497,9.55911783,5961,0.000108089877
5455,-18.292,9.55302238,5962,9.55303288,5962,0.000114130772,9.55303267,5962,0.000111985823
5456,-18.254,9.55007553,5963,9.55008698,5963,0.000121895147,9.55008725,5963,0.000124735166
5457,-19.487,9.55120564,5964,9.55121708,5964,0.000116220454,9.55121685,5964,0.000113809111
5458,-19.444,9.59144592,5965,9.59145737,5965,0.000116970438,9.59145713,5965,0.000114502443
5459,-18.99,9.60069466,5966,9.60070515,5966,0.000113568219,9.60070459,5966,0.000107794143
5460,-20.145,9.60386467,5967,9.60387611,5967,0.000122741807,9.60387654,5967,0.000127190935
5461,-18.051,9.60198498,5968,9.60199738,5968,0.000126324239,9.60199709,5968,0.000123312503
5462,-19.436,9.7565136,5969,9.75652313,5969,9.78729617e-05,9.75652286,5969,9.50586026e-05
5463,-16.444,9.92368507,5970,9.92369652,5970,0.000112720095,9.92369628,5970,0.000110278959
5464,-16.554,10.0045338,5971,10.0045462,5971,0.000122048855,10.0045456,5971,0.000116488466
5465,-15.779,10.0816984,5972,10.0817118,5972,0.000129867667,10.081712,5972,0.00013167569
5466,-18.064,10.2763023,5973,10.2763138,5973,0.000111175406,10.2763136,5973,0.000109798271
5467,-13.368,10.3235159,5974,10.3235273,5974,0.000112441042,10.3235278,5974,0.000117190802
5468,-13.317,10.5211697,5975,10.5211821,5975,0.00011702058,10.5211818,5975,0.000114662248
5469,-10.723,10.714489,5976,10.7145004,5976,0.000102886581,10.7145007,5976,0.000105197615
5470,-11.717,10.8030977,5977,10.8031092,5977,0.000106923796,10.8031087,5977,0.000102798602
5471,-17.599,10.6215858,5978,10.6215963,5978,9.86971687e-05,10.6215965,5978,0.000100431056
5472,-8.5246,10.5856352,5979,10.5856457,5979,0.000100420648,10.5856458,5979,0.000101911916
5473,-11.791,10.6786861,5980,10.6786976,5980,0.000108505489,10.6786975,5980,0.000108088892
5474,-12.712,10.7308464,5981,10.7308578,5981,0.000106715936,10.7308578,5981,0.000106624316
5475,-14.016,10.7643614,5982,10.7643728,5982,0.000104506412,10.7643725,5982,0.000101579316
5476,-18.713,10.7985716,5983,10.7985821,5983,0.000100738413,10.7985824,5983,0.000104063672
5477,-17.356,10.8386621,5984,10.8386745,5984,0.000110472139,10.8386747,5984,0.000111634403
5478,-17.079,10.9571695,5985,10.957181,5985,0.000106451342,10.9571814,5985,0.000110211987
5479,-17.717,11.1580811,5986,11.1580925,5986,0.000100774415,11.158093,5986,0.000105634705
5480,-17.139,11.1447592,5987,11.1447706,5987,0.000103848787,11.14477,5987,9.86219543e-05
5481,-15.014,11.0835323,5988,11.0835447,5988,0.000109874072,11.0835445,5988,0.000107634733
5482,-13.299,11.0520601,5989,11.0520716,5989,0.000104239713,11.0520711,5989,9.98831682e-05
5483,-14.895,11.0193386,5990,11.0193501,5990,0.000106110964,11.0193503,5990,0.000108619301
5484,-13.378,11.0439596,5991,11.0439711,5991,0.000101810332,11.043971,5991,0.00010088232
5485,-13.522,11.1173449,5992,11.1173563,5992,0.000104595904,11.1173567,5992,0.000107869745
5486,-11.298,11.2346411,5993,11.2346535,5993,0.000109510272,11.2346534,5993,0.000108771195
5487,-14.228,11.3817987,5994,11.3818121,5994,0.000116394347,11.3818118,5994,0.000114219408
5488,-12.734,11.7674227,5995,11.7674351,5995,0.000101757975,11.7674353,5995,0.000103566523
5489,-15.529,12.0270081,5996,12.0270195,5996,9.39911881e-05,12.0270194,5996,9.31616229e-05
5490,-15.39,12.1302509,5997,12.1302624,5997,9.66339106e-05,12.1302625,5997,9.77558883e-05
5491,-17.861,12.3261862,5998,12.3261976,5998,9.60942862e-05,12.3261976,5998,9.62154369e-05
5492,-16.174,12.4297829,5999,12.4297934,5999,8.74363551e-05,12.4297936,5999,8.94726012e-05
5493,-15.762,12.4005394,6000,12.4005489,6000,8.00767744e-05,12.4005491,6000,8.13307911e-05
5494,-16.728,12.3954554,6001,12.3954659,6001,8.18621844e-05,12.3954665,6001,8.70768619e-05
5495,-13.428,12.4276571,6002,12.4276657,6002,7.04478475e-05,12.4276662,6002,7.46432397e-05
5496,-14.599,12.5156794,6003,12.5156879,6003,6.99392451e-05,12.5156886,6003,7.50939488e-05
5497,-14.176,12.6081362,6004,12.6081457,6004,7.93927091e-05,12.6081452,6004,7.53084699e-05
5498,-13.811,12.6189079,6005,12.6189184,6005,8.2222512e-05,12.6189183,6005,8.11647773e-05
5499,-31.201,12.5907068,6006,12.5907164,6006,7.72459336e-05,12.5907162,6006,7.5978837e-05
5500,-29.523,12.5959911,5754,12.5959826,5754,6.96899665e-05,12.5959841,5754,5.77175329e-05
5501,-33.802,12.4815302,5755,12.4815197,5755,8.326147e-05,12.4815223,5755,6.27881773e-05
5502,-37.66,12.1910715,5756,12.191061,5756,8.5329262e-05,12.1910638,5756,6.27251689e-05
5503,-29.435,11.8735142,5756,11.8735113,5756,2.34417225e-05,11.8735092,5756,4.15619835e-05
5504,-28.27,11.9520016,5757,11.9520006,5757,9.16472151e-06,11.951997,5757,3.94929331e-05
5505,-34.414,11.9037809,5758,11.9037771,5758,2.99577744e-05,11.9037751,5758,4.66486539e-05
5506,-25.76,11.5042934,5759,11.5042906,5759,2.43707447e-05,11.5042865,5759,5.9428011e-05
5507,-16.544,11.4564524,5760,11.4564486,5760,3.483691e-05,11.4564465,5760,5.25893292e-05
5508,-20.807,11.4424028,5761,11.4424,5761,2.83394792e-05,11.4423968,5761,5.59914963e-05
5509,-21.739,11.4517794,5762,11.4517756,5762,3.14611998e-05,11.4517725,5762,5.82097256e-05
5510,-22.197,11.463665,5763,11.4636602,5763,4.16530249e-05,11.4636583,5763,5.8244758e-05
5511,-18.504,11.3950014,5764,11.3949976,5764,3.68500012e-05,11.3949947,5764,6.18510682e-05
5512,-22.075,11.3724041,5765,11.3724003,5765,3.7519772e-05,11.3723984,5765,5.39586529e-05
5513,-20.679,11.4013147,5766,11.4013109,5766,3.53934696e-05,11.4013086,5766,5.54375863e-05
5514,-21.467,11.3991146,5767,11.3991108,5767,3.42995126e-05,11.3991075,5767,6.33153312e-05
5515,-18.731,11.3953953,5768,11.3953905,5768,4.47894308e-05,11.3953881,5768,6.59844652e-05
5516,-21.579,11.3660402,5769,11.3660355,5769,4.49022998e-05,11.3660328,5769,6.82544491e-05
5517,-19.941,11.3477812,5770,11.3477783,5770,2.84955442e-05,11.347775,5770,5.8124964e-05
5518,-17.963,11.3021126,5771,11.3021088,5771,3.51292613e-05,11.3021068,5771,5.27572867e-05
5519,-19.906,11.1896257,5772,11.1896219,5772,3.67772017e-05,11.1896198,5772,5.58557207e-05
5520,-18.715,11.1410513,5773,11.1410465,5773,3.88485109e-05,11.1410428,5773,7.246251e-05
5521,-19.482,11.0299997,5774,11.029995,5774,4.621622e-05,11.0299914,5774,7.89046343e-05
5522,-19.427,10.9424467,5775,10.9424419,5775,4.77342961e-05,10.9424395,5775,7.03776981e-05
5523,-22.398,10.8769197,5776,10.8769131,5776,5.74657946e-05,10.8769095,5776,8.98458478e-05
5524,-21.308,10.8542166,5777,10.8542109,5777,4.95036494e-05,10.8542077,5777,7.82127328e-05
5525,-23.041,10.8242817,5778,10.824276,5778,5.60651817e-05,10.8242725,5778,8.85867601e-05
5526,-20.706,10.8594046,5779,10.8593988,5779,5.34064735e-05,10.8593959,5779,8.08899357e-05
5527,-20.131,10.9331045,5780,10.9330978,5780,5.99548732e-05,10.9330948,5780,8.80069224e-05
5528,-19.277,11.3294678,5781,11.3294611,5781,5.798132e-05,11.3294593,5781,7.40588669e-05
5529,-18.769,11.620183,5782,11.6201744,5782,7.01677418e-05,11.6201725,5782,8.62063882e-05
5530,-21.438,11.7204971,5783,11.7204895,5783,6.18097744e-05,11.7204873,5783,8.02670805e-05
5531,-18.394,11.8817425,5784,11.8817348,5784,6.32742014e-05,11.881733,5784,7.84942399e-05
5532,-19.118,11.9435968,5785,11.9435902,5785,5.93940863e-05,11.9435879,5785,7.79935821e-05
5533,-13.262,11.9929247,5786,11.9929171,5786,6.10365623e-05,11.9929151,5786,7.71504766e-05
5534,-24.764,11.8888502,5787,11.8888426,5787,6.67322312e-05,11.8888403,5787,8.60206902e-05
5535,-22.482,11.9190369,5788,11.9190302,5788,5.71126722e-05,11.9190273,5788,8.11385163e-05
5536,-15.771,11.9577284,5789,11.9577208,5789,6.23739308e-05,11.9577187,5789,7.95034928e-05
5537,-20.274,11.9858141,5790,11.9858065,5790,5.9689259e-05,11.9858039,5790,8.0680763e-05
5538,-20.085,11.9453821,5791,11.9453754,5791,5.68364581e-05,11.9453724,5791,8.21618317e-05
5539,-20.705,11.9765377,5792,11.976531,5792,5.28830294e-05,11.9765278,5792,7.96600422e-05
5540,-21.458,12.1322145,5793,12.1322069,5793,6.13209841e-05,12.1322043,5793,8.32571234e-05
5541,-21.07,12.3714418,5794,12.3714342,5794,5.79144131e-05,12.371431,5794,8.34873305e-05
5542,-21.954,12.4762268,1488,12.4762316,1488,3.99001639e-05,12.4762319,1488,4.22343334e-05
5543,-22.71,12.4444904,1489,12.4444962,1489,4.60684953e-05,12.444496,1489,4.44292773e-05
5544,-23.492,12.4392796,1490,12.4392853,1490,4.5633373e-05,12.4392856,1490,4.86095913e-05
5545,-22.889,12.4143162,1491,12.4143219,1491,4.4246517e-05,12.414322,1491,4.50755444e-05
5546,-23.534,12.3614674,1492,12.361474,1492,5.58582635e-05,12.3614742,1492,5.69227639e-05
5547,-22.982,12.2870655,1493,12.2870712,1493,4.77651907e-05,12.2870716,1493,5.05974406e-05
5548,-24.129,12.2167664,1494,12.216774,1494,6.22609513e-05,12.2167735,1494,5.79177084e-05
5549,-27.064,12.1479855,1495,12.1479921,1495,5.46272333e-05,12.147992,1495,5.34745543e-05
5550,-26.044,11.9579706,1496,11.9579773,1496,5.73923451e-05,11.9579769,1496,5.41615428e-05
5551,-24.712,11.8347111,1497,11.8347187,1497,6.4025369e-05,11.8347187,1497,6.43993982e-05
5552,-24.833,11.7627029,1498,11.7627115,1498,7.21559984e-05,11.7627115,1498,7.21794623e-05
5553,-23.741,11.6709251,1499,11.6709328,1499,6.59776613e-05,11.6709331,1499,6.90212271e-05
5554,-23.837,11.6006021,1500,11.6006098,1500,6.39835731e-05,11.6006099,1500,6.53903037e-05
5555,-22.92,11.5480738,1501,11.5480814,1501,6.35644371e-05,11.5480818,1501,6.67396387e-05
5556,-19.886,11.5097895,1502,11.509798,1502,7.41755242e-05,11.5097979,1502,7.28562699e-05
5557,-17.447,11.427783,1503,11.4277906,1503,7.02909167e-05,11.4277905,1503,6.9386867e-05
5558,-16.619,11.4583864,1504,11.4583941,1504,6.94231392e-05,11.4583943,1504,7.11871975e-05
